chr1	200000	0.00579
chr1	400000	0.008735
chr1	600000	0.010895
chr1	800000	0.024815
chr1	1000000	0.04179
chr1	1200000	0.043565
chr1	1400000	0.03724
chr1	1600000	0.03816
chr1	1800000	0.02534
chr1	2000000	0.034105
chr1	2200000	0.03599
chr1	2400000	0.03377
chr1	2600000	0.017335
chr1	2800000	0.02592
chr1	3000000	0.02858
chr1	3200000	0.028645
chr1	3400000	0.03046
chr1	3600000	0.030415
chr1	3800000	0.017775
chr1	4000000	0.008525
chr1	4200000	0.014855
chr1	4400000	0.01055
chr1	4600000	0.014095
chr1	4800000	0.01738
chr1	5000000	0.009715
chr1	5200000	0.00881
chr1	5400000	0.011495
chr1	5600000	0.01198
chr1	5800000	0.01558
chr1	6000000	0.02212
chr1	6200000	0.025665
chr1	6400000	0.02707
chr1	6600000	0.02973
chr1	6800000	0.017005
chr1	7000000	0.01392
chr1	7200000	0.014635
chr1	7400000	0.012935
chr1	7600000	0.01738
chr1	7800000	0.01847
chr1	8000000	0.016255
chr1	8200000	0.01603
chr1	8400000	0.018615
chr1	8600000	0.01118
chr1	8800000	0.01215
chr1	9000000	0.017965
chr1	9200000	0.019045
chr1	9400000	0.02172
chr1	9600000	0.02116
chr1	9800000	0.02179
chr1	10000000	0.018745
chr1	10200000	0.015615
chr1	10400000	0.014835
chr1	10600000	0.01813
chr1	10800000	0.025905
chr1	11000000	0.01905
chr1	11200000	0.01502
chr1	11400000	0.01666
chr1	11600000	0.01609
chr1	11800000	0.02234
chr1	12000000	0.02096
chr1	12200000	0.018255
chr1	12400000	0.010535
chr1	12600000	0.01633
chr1	12800000	0.009565
chr1	13000000	0.007775
chr1	13200000	0.006115
chr1	13400000	0.01049
chr1	13600000	0.010135
chr1	13800000	0.016415
chr1	14000000	0.01496
chr1	14200000	0.01182
chr1	14400000	0.008645
chr1	14600000	0.008445
chr1	14800000	0.010595
chr1	15000000	0.01349
chr1	15200000	0.01643
chr1	15400000	0.018245
chr1	15600000	0.015
chr1	15800000	0.017545
chr1	16000000	0.019385
chr1	16200000	0.019385
chr1	16400000	0.02031
chr1	16600000	0.017185
chr1	16800000	0.017015
chr1	17000000	0.019895
chr1	17200000	0.014555
chr1	17400000	0.016785
chr1	17600000	0.014195
chr1	17800000	0.019255
chr1	18000000	0.017285
chr1	18200000	0.011785
chr1	18400000	0.01295
chr1	18600000	0.01208
chr1	18800000	0.011275
chr1	19000000	0.01723
chr1	19200000	0.01757
chr1	19400000	0.013005
chr1	19600000	0.017445
chr1	19800000	0.014635
chr1	20000000	0.01612
chr1	20200000	0.012825
chr1	20400000	0.010305
chr1	20600000	0.01334
chr1	20800000	0.014885
chr1	21000000	0.01851
chr1	21200000	0.01088
chr1	21400000	0.00967
chr1	21600000	0.01859
chr1	21800000	0.016485
chr1	22000000	0.016985
chr1	22200000	0.021385
chr1	22400000	0.016925
chr1	22600000	0.014415
chr1	22800000	0.014185
chr1	23000000	0.01652
chr1	23200000	0.01396
chr1	23400000	0.011495
chr1	23600000	0.01487
chr1	23800000	0.017105
chr1	24000000	0.015575
chr1	24200000	0.01745
chr1	24400000	0.01568
chr1	24600000	0.01375
chr1	24800000	0.01388
chr1	25000000	0.016085
chr1	25200000	0.017365
chr1	25400000	0.01327
chr1	25600000	0.016365
chr1	25800000	0.013815
chr1	26000000	0.01532
chr1	26200000	0.016455
chr1	26400000	0.01696
chr1	26600000	0.017125
chr1	26800000	0.016635
chr1	27000000	0.015435
chr1	27200000	0.01897
chr1	27400000	0.01802
chr1	27600000	0.018035
chr1	27800000	0.01778
chr1	28000000	0.015845
chr1	28200000	0.01649
chr1	28400000	0.011565
chr1	28600000	0.01781
chr1	28800000	0.01639
chr1	29000000	0.019575
chr1	29200000	0.01625
chr1	29400000	0.01467
chr1	29600000	0.015785
chr1	29800000	0.009235
chr1	30000000	0.00331
chr1	30200000	0.010035
chr1	30400000	0.009665
chr1	30600000	0.01035
chr1	30800000	0.01043
chr1	31000000	0.00859
chr1	31200000	0.01539
chr1	31400000	0.012325
chr1	31600000	0.01675
chr1	31800000	0.01232
chr1	32000000	0.012575
chr1	32200000	0.01783
chr1	32400000	0.015145
chr1	32600000	0.015435
chr1	32800000	0.01741
chr1	33000000	0.015355
chr1	33200000	0.01874
chr1	33400000	0.0162
chr1	33600000	0.012865
chr1	33800000	0.014875
chr1	34000000	0.010235
chr1	34200000	0.00899
chr1	34400000	0.008325
chr1	34600000	0.010625
chr1	34800000	0.007005
chr1	35000000	0.007735
chr1	35200000	0.01075
chr1	35400000	0.013605
chr1	35600000	0.013305
chr1	35800000	0.01056
chr1	36000000	0.011625
chr1	36200000	0.013825
chr1	36400000	0.01092
chr1	36600000	0.01856
chr1	36800000	0.01779
chr1	37000000	0.012915
chr1	37200000	0.01095
chr1	37400000	0.011795
chr1	37600000	0.009025
chr1	37800000	0.01027
chr1	38000000	0.01516
chr1	38200000	0.0162
chr1	38400000	0.016405
chr1	38600000	0.013045
chr1	38800000	0.00799
chr1	39000000	0.010295
chr1	39200000	0.010825
chr1	39400000	0.01574
chr1	39600000	0.01362
chr1	39800000	0.0107
chr1	40000000	0.0172
chr1	40200000	0.016315
chr1	40400000	0.014185
chr1	40600000	0.011865
chr1	40800000	0.012815
chr1	41000000	0.01192
chr1	41200000	0.013945
chr1	41400000	0.015025
chr1	41600000	0.006865
chr1	41800000	0.013595
chr1	42000000	0.013115
chr1	42200000	0.010675
chr1	42400000	0.00771
chr1	42600000	0.009465
chr1	42800000	0.010225
chr1	43000000	0.008295
chr1	43200000	0.01344
chr1	43400000	0.013625
chr1	43600000	0.011535
chr1	43800000	0.01466
chr1	44000000	0.01729
chr1	44200000	0.0115
chr1	44400000	0.016365
chr1	44600000	0.01127
chr1	44800000	0.011685
chr1	45000000	0.01302
chr1	45200000	0.019455
chr1	45400000	0.012755
chr1	45600000	0.009605
chr1	45800000	0.011045
chr1	46000000	0.0154
chr1	46200000	0.013855
chr1	46400000	0.008865
chr1	46600000	0.012005
chr1	46800000	0.0169
chr1	47000000	0.01554
chr1	47200000	0.00741
chr1	47400000	0.006485
chr1	47600000	0.009155
chr1	47800000	0.01389
chr1	48000000	0.012925
chr1	48200000	0.01206
chr1	48400000	0.01007
chr1	48600000	0.008025
chr1	48800000	0.006455
chr1	49000000	0.008045
chr1	49200000	0.00713
chr1	49400000	0.005545
chr1	49600000	0.004605
chr1	49800000	0.00554
chr1	50000000	0.005135
chr1	50200000	0.00498
chr1	50400000	0.005975
chr1	50600000	0.00651
chr1	50800000	0.01161
chr1	51000000	0.00635
chr1	51200000	0.00866
chr1	51400000	0.009825
chr1	51600000	0.008105
chr1	51800000	0.0116
chr1	52000000	0.00964
chr1	52200000	0.00819
chr1	52400000	0.011365
chr1	52600000	0.011915
chr1	52800000	0.01179
chr1	53000000	0.011425
chr1	53200000	0.012805
chr1	53400000	0.013515
chr1	53600000	0.014535
chr1	53800000	0.014245
chr1	54000000	0.01542
chr1	54200000	0.012565
chr1	54400000	0.0122
chr1	54600000	0.012685
chr1	54800000	0.017495
chr1	55000000	0.01597
chr1	55200000	0.01239
chr1	55400000	0.012565
chr1	55600000	0.010495
chr1	55800000	0.007875
chr1	56000000	0.00612
chr1	56200000	0.005445
chr1	56400000	0.005585
chr1	56600000	0.005495
chr1	56800000	0.00687
chr1	57000000	0.00946
chr1	57200000	0.00659
chr1	57400000	0.006935
chr1	57600000	0.007065
chr1	57800000	0.00842
chr1	58000000	0.007035
chr1	58200000	0.006315
chr1	58400000	0.00614
chr1	58600000	0.00727
chr1	58800000	0.00733
chr1	59000000	0.00922
chr1	59200000	0.009995
chr1	59400000	0.007615
chr1	59600000	0.006425
chr1	59800000	0.006955
chr1	60000000	0.006975
chr1	60200000	0.00761
chr1	60400000	0.00656
chr1	60600000	0.00561
chr1	60800000	0.005645
chr1	61000000	0.005455
chr1	61200000	0.005725
chr1	61400000	0.007745
