chr1	3000000	0.00275
chr1	3500000	0.004952
chr1	4000000	0.004806
chr1	4500000	0.00679
chr1	5000000	0.007728
chr1	5500000	0.005224
chr1	6000000	0.006034
chr1	6500000	0.00598
chr1	7000000	0.005744
chr1	7500000	0.00623
chr1	8000000	0.006606
chr1	8500000	0.004764
chr1	9000000	0.005034
chr1	9500000	0.006304
chr1	10000000	0.009222
chr1	10500000	0.005354
chr1	11000000	0.005844
chr1	11500000	0.005782
chr1	12000000	0.005282
chr1	12500000	0.005964
chr1	13000000	0.010576
chr1	13500000	0.009922
chr1	14000000	0.006632
chr1	14500000	0.006202
chr1	15000000	0.006118
chr1	15500000	0.005836
chr1	16000000	0.008072
chr1	16500000	0.007952
chr1	17000000	0.006248
chr1	17500000	0.004972
chr1	18000000	0.005362
chr1	18500000	0.005004
chr1	19000000	0.006502
chr1	19500000	0.005784
chr1	20000000	0.005358
chr1	20500000	0.006816
chr1	21000000	0.010032
chr1	21500000	0.00648
chr1	22000000	0.00611
chr1	22500000	0.006448
chr1	23000000	0.006242
chr1	23500000	0.007836
chr1	24000000	0.009282
chr1	24500000	0.008658
chr1	25000000	0.00713
chr1	25500000	0.006086
chr1	26000000	0.004958
chr1	26500000	0.00518
chr1	27000000	0.004814
chr1	27500000	0.004374
chr1	28000000	0.004202
chr1	28500000	0.00461
chr1	29000000	0.004016
chr1	29500000	0.005092
chr1	30000000	0.005012
chr1	30500000	0.006428
chr1	31000000	0.007784
chr1	31500000	0.005344
chr1	32000000	0.004744
chr1	32500000	0.005062
chr1	33000000	0.005772
chr1	33500000	0.00894
chr1	34000000	0.013452
chr1	34500000	0.011808
chr1	35000000	0.008618
chr1	35500000	0.007062
chr1	36000000	0.01114
chr1	36500000	0.013424
chr1	37000000	0.01129
chr1	37500000	0.01209
chr1	38000000	0.010094
chr1	38500000	0.011918
chr1	39000000	0.010796
chr1	39500000	0.012792
chr1	40000000	0.011104
chr1	40500000	0.009052
chr1	41000000	0.008898
chr1	41500000	0.006154
chr1	42000000	0.00628
chr1	42500000	0.009712
chr1	43000000	0.00944
chr1	43500000	0.007524
chr1	44000000	0.007502
chr1	44500000	0.006624
chr1	45000000	0.004928
chr1	45500000	0.005266
chr1	46000000	0.006208
chr1	46500000	0.006268
chr1	47000000	0.00643
chr1	47500000	0.004702
chr1	48000000	0.005174
chr1	48500000	0.005562
chr1	49000000	0.00418
chr1	49500000	0.004604
chr1	50000000	0.00419
chr1	50500000	0.004054
chr1	51000000	0.005758
chr1	51500000	0.007918
chr1	52000000	0.01003
chr1	52500000	0.007954
chr1	53000000	0.00699
chr1	53500000	0.006768
chr1	54000000	0.0072
chr1	54500000	0.007428
chr1	55000000	0.009762
chr1	55500000	0.007244
chr1	56000000	0.006816
chr1	56500000	0.005746
chr1	57000000	0.00888
chr1	57500000	0.007862
chr1	58000000	0.009618
chr1	58500000	0.010114
chr1	59000000	0.00943
chr1	59500000	0.010178
chr1	60000000	0.007738
chr1	60500000	0.00785
chr1	61000000	0.007596
chr1	61500000	0.007408
chr1	62000000	0.005742
chr1	62500000	0.008494
chr1	63000000	0.009594
chr1	63500000	0.008584
chr1	64000000	0.008376
chr1	64500000	0.009324
chr1	65000000	0.008984
chr1	65500000	0.00604
chr1	66000000	0.005872
chr1	66500000	0.00676
chr1	67000000	0.0077
chr1	67500000	0.005266
chr1	68000000	0.005076
chr1	68500000	0.00522
chr1	69000000	0.005774
chr1	69500000	0.007958
chr1	70000000	0.00616
chr1	70500000	0.005542
chr1	71000000	0.00701
chr1	71500000	0.0097
chr1	72000000	0.010608
chr1	72500000	0.01082
chr1	73000000	0.00853
chr1	73500000	0.006888
chr1	74000000	0.010622
chr1	74500000	0.0114
chr1	75000000	0.012132
chr1	75500000	0.015026
chr1	76000000	0.007504
chr1	76500000	0.006084
chr1	77000000	0.006724
chr1	77500000	0.008606
chr1	78000000	0.008988
chr1	78500000	0.009802
chr1	79000000	0.006414
chr1	79500000	0.007476
chr1	80000000	0.008978
chr1	80500000	0.006566
chr1	81000000	0.004892
chr1	81500000	0.006014
chr1	82000000	0.005582
chr1	82500000	0.009384
chr1	83000000	0.008638
chr1	83500000	0.005444
chr1	84000000	0.005998
chr1	84500000	0.007664
chr1	85000000	0.009424
chr1	85500000	0.006598
chr1	86000000	0.010742
chr1	86500000	0.011894
chr1	87000000	0.008814
chr1	87500000	0.009656
chr1	88000000	0.007764
chr1	88500000	0.009874
chr1	89000000	0.010794
chr1	89500000	0.01219
chr1	90000000	0.013136
chr1	90500000	0.009768
chr1	91000000	0.010796
chr1	91500000	0.012598
chr1	92000000	0.009582
chr1	92500000	0.009364
chr1	93000000	0.012686
chr1	93500000	0.009754
chr1	94000000	0.008924
chr1	94500000	0.005312
chr1	95000000	0.004828
chr1	95500000	0.005378
chr1	96000000	0.004988
chr1	96500000	0.004524
chr1	97000000	0.005206
chr1	97500000	0.00632
chr1	98000000	0.008116
chr1	98500000	0.005438
chr1	99000000	0.00449
chr1	99500000	0.004012
chr1	100000000	0.003982
chr1	100500000	0.004032
chr1	101000000	0.005
chr1	101500000	0.00475
chr1	102000000	0.004974
chr1	102500000	0.004332
chr1	103000000	0.005256
